query-id	corpus-id	score
PLAIN-580	MED-4507	2
PLAIN-580	MED-4539	2
PLAIN-580	MED-4540	2
PLAIN-580	MED-4541	2
PLAIN-580	MED-4594	2
PLAIN-580	MED-4593	2
PLAIN-580	MED-4804	2
PLAIN-580	MED-4794	2
PLAIN-580	MED-4795	2
PLAIN-580	MED-4796	2
PLAIN-580	MED-4798	2
PLAIN-580	MED-4799	2
PLAIN-580	MED-4800	2
PLAIN-580	MED-4801	2
PLAIN-580	MED-4802	2
PLAIN-580	MED-4803	2
PLAIN-580	MED-5108	2
PLAIN-580	MED-5109	2
PLAIN-580	MED-5176	2
PLAIN-580	MED-5177	2
PLAIN-580	MED-5178	2
PLAIN-580	MED-5179	2
PLAIN-580	MED-5184	2
PLAIN-581	MED-3545	1
PLAIN-581	MED-3173	1
PLAIN-581	MED-3541	1
PLAIN-581	MED-3546	1
PLAIN-581	MED-3542	1
PLAIN-581	MED-3543	1
PLAIN-581	MED-3547	1
PLAIN-581	MED-5322	1
PLAIN-581	MED-5323	1
PLAIN-581	MED-5324	1
PLAIN-581	MED-5325	1
PLAIN-581	MED-5326	1
PLAIN-581	MED-5327	1
PLAIN-581	MED-5328	1
PLAIN-581	MED-5329	1
PLAIN-581	MED-5330	1
PLAIN-581	MED-5331	1
PLAIN-581	MED-5332	1
PLAIN-581	MED-5333	1
PLAIN-581	MED-5334	1
PLAIN-581	MED-5335	1
PLAIN-581	MED-5363	1
PLAIN-581	MED-5337	1
PLAIN-581	MED-5338	1
PLAIN-581	MED-5339	1
PLAIN-581	MED-5340	1
PLAIN-581	MED-5341	1
PLAIN-581	MED-5342	1
PLAIN-581	MED-1342	2
PLAIN-581	MED-1343	2
PLAIN-581	MED-1344	2
PLAIN-581	MED-1345	2
PLAIN-581	MED-1355	2
PLAIN-581	MED-1347	2
PLAIN-581	MED-1348	2
PLAIN-581	MED-1349	2
PLAIN-581	MED-1350	2
PLAIN-581	MED-1351	2
PLAIN-581	MED-1352	2
PLAIN-581	MED-1353	2
PLAIN-581	MED-1354	2
PLAIN-581	MED-1356	2
PLAIN-581	MED-1357	2
PLAIN-581	MED-1358	2
PLAIN-581	MED-1359	2
PLAIN-581	MED-1360	2
PLAIN-581	MED-2086	2
PLAIN-581	MED-2087	2
PLAIN-581	MED-2088	2
PLAIN-581	MED-3540	2
PLAIN-581	MED-3544	2
PLAIN-581	MED-4188	2
PLAIN-581	MED-4193	2
PLAIN-581	MED-4378	2
PLAIN-581	MED-4379	2
PLAIN-584	MED-2568	2
PLAIN-584	MED-2988	2
PLAIN-584	MED-2559	2
PLAIN-584	MED-4319	2
PLAIN-584	MED-2570	2
PLAIN-584	MED-2573	2
PLAIN-584	MED-2574	2
PLAIN-584	MED-2585	2
PLAIN-584	MED-2606	2
PLAIN-584	MED-2607	2
PLAIN-584	MED-2608	2
PLAIN-584	MED-2816	2
PLAIN-584	MED-2824	2
PLAIN-584	MED-2815	2
PLAIN-584	MED-2794	2
PLAIN-584	MED-2663	2
PLAIN-584	MED-2664	2
PLAIN-584	MED-2665	2
PLAIN-584	MED-4860	2
PLAIN-584	MED-2668	2
PLAIN-584	MED-2670	2
PLAIN-584	MED-2669	2
PLAIN-584	MED-2700	2
PLAIN-584	MED-2695	2
PLAIN-584	MED-2697	2
PLAIN-584	MED-2703	2
PLAIN-584	MED-2698	2
PLAIN-584	MED-2699	2
PLAIN-584	MED-2705	2
PLAIN-584	MED-2693	2
PLAIN-584	MED-3729	2
PLAIN-584	MED-2696	2
PLAIN-584	MED-2702	2
PLAIN-584	MED-2827	2
PLAIN-584	MED-2830	2
PLAIN-584	MED-2826	2
PLAIN-584	MED-2896	2
PLAIN-584	MED-2899	2
PLAIN-584	MED-2900	2
PLAIN-584	MED-2901	2
PLAIN-584	MED-2966	2
PLAIN-584	MED-2968	2
PLAIN-584	MED-2970	2
PLAIN-584	MED-2972	2
PLAIN-584	MED-759	2
PLAIN-584	MED-760	2
PLAIN-584	MED-5322	1
PLAIN-584	MED-5323	1
PLAIN-584	MED-5324	1
PLAIN-584	MED-5325	1
PLAIN-584	MED-5326	1
PLAIN-584	MED-5327	1
PLAIN-584	MED-5328	1
PLAIN-584	MED-5329	1
PLAIN-584	MED-5330	1
PLAIN-584	MED-5331	1
PLAIN-584	MED-5332	1
PLAIN-584	MED-5333	1
PLAIN-584	MED-5334	1
PLAIN-584	MED-5335	1
PLAIN-584	MED-5363	1
PLAIN-584	MED-5337	1
PLAIN-584	MED-5338	1
PLAIN-584	MED-5339	1
PLAIN-584	MED-5340	1
PLAIN-584	MED-5341	1
PLAIN-584	MED-5342	1
PLAIN-584	MED-1148	2
PLAIN-584	MED-1149	2
PLAIN-584	MED-1150	2
PLAIN-584	MED-1151	2
PLAIN-584	MED-1152	2
PLAIN-584	MED-1153	2
PLAIN-584	MED-1179	2
PLAIN-584	MED-1181	2
PLAIN-584	MED-1156	2
PLAIN-584	MED-1178	2
PLAIN-584	MED-1180	2
PLAIN-584	MED-1182	2
PLAIN-584	MED-1195	2
PLAIN-584	MED-1196	2
PLAIN-584	MED-5360	2
PLAIN-584	MED-1198	2
PLAIN-584	MED-1199	2
PLAIN-584	MED-1200	2
PLAIN-584	MED-1201	2
PLAIN-584	MED-1202	2
PLAIN-584	MED-1203	2
PLAIN-584	MED-1259	2
PLAIN-584	MED-2529	2
PLAIN-584	MED-1261	2
PLAIN-584	MED-1262	2
PLAIN-584	MED-1674	2
PLAIN-584	MED-1676	2
PLAIN-584	MED-1301	2
PLAIN-584	MED-1302	2
PLAIN-584	MED-1303	2
PLAIN-584	MED-1304	2
PLAIN-584	MED-1305	2
PLAIN-584	MED-1313	2
PLAIN-584	MED-1307	2
PLAIN-584	MED-1308	2
PLAIN-584	MED-1309	2
PLAIN-584	MED-1327	2
PLAIN-584	MED-1375	2
PLAIN-584	MED-1362	2
PLAIN-584	MED-1363	2
PLAIN-584	MED-1383	2
PLAIN-584	MED-1365	2
PLAIN-584	MED-1366	2
PLAIN-584	MED-1643	2
PLAIN-584	MED-1374	2
PLAIN-584	MED-1380	2
PLAIN-584	MED-5301	2
PLAIN-584	MED-1371	2
PLAIN-584	MED-5271	2
PLAIN-584	MED-1373	2
PLAIN-584	MED-1381	2
PLAIN-584	MED-2593	2
PLAIN-584	MED-1393	2
PLAIN-584	MED-4710	2
PLAIN-584	MED-1386	2
PLAIN-584	MED-1387	2
PLAIN-584	MED-1388	2
PLAIN-584	MED-1389	2
PLAIN-584	MED-1390	2
PLAIN-584	MED-1394	2
PLAIN-584	MED-1441	2
PLAIN-584	MED-1442	2
PLAIN-584	MED-1443	2
PLAIN-584	MED-1444	2
PLAIN-584	MED-1491	2
PLAIN-584	MED-1492	2
PLAIN-584	MED-1493	2
PLAIN-584	MED-1494	2
PLAIN-584	MED-1495	2
PLAIN-584	MED-1496	2
PLAIN-584	MED-1497	2
PLAIN-584	MED-1498	2
PLAIN-584	MED-1499	2
PLAIN-584	MED-1500	2
PLAIN-584	MED-1501	2
PLAIN-584	MED-1502	2
PLAIN-584	MED-1503	2
PLAIN-584	MED-1504	2
PLAIN-584	MED-1505	2
PLAIN-584	MED-1506	2
PLAIN-584	MED-1598	2
PLAIN-584	MED-1599	2
PLAIN-584	MED-1600	2
PLAIN-584	MED-1601	2
PLAIN-584	MED-1602	2
PLAIN-584	MED-1603	2
PLAIN-584	MED-1604	2
PLAIN-584	MED-1605	2
PLAIN-584	MED-1606	2
PLAIN-584	MED-1607	2
PLAIN-584	MED-4476	2
PLAIN-584	MED-1634	2
PLAIN-584	MED-1635	2
PLAIN-584	MED-1636	2
PLAIN-584	MED-1637	2
PLAIN-584	MED-1638	2
PLAIN-584	MED-1639	2
PLAIN-584	MED-1640	2
PLAIN-584	MED-1641	2
PLAIN-584	MED-1642	2
PLAIN-584	MED-5258	2
PLAIN-584	MED-1645	2
PLAIN-584	MED-1646	2
PLAIN-584	MED-1647	2
PLAIN-584	MED-1648	2
PLAIN-584	MED-1649	2
PLAIN-584	MED-1669	2
PLAIN-584	MED-1670	2
PLAIN-584	MED-1671	2
PLAIN-584	MED-1672	2
PLAIN-584	MED-1673	2
PLAIN-584	MED-1675	2
PLAIN-584	MED-1682	2
PLAIN-584	MED-1683	2
PLAIN-584	MED-1701	2
PLAIN-584	MED-1685	2
PLAIN-584	MED-1686	2
PLAIN-584	MED-1687	2
PLAIN-584	MED-1688	2
PLAIN-584	MED-1689	2
PLAIN-584	MED-1690	2
PLAIN-584	MED-1691	2
PLAIN-584	MED-2077	2
PLAIN-584	MED-1693	2
PLAIN-584	MED-2078	2
PLAIN-584	MED-1695	2
PLAIN-584	MED-1696	2
PLAIN-584	MED-1697	2
PLAIN-584	MED-1775	2
PLAIN-584	MED-1776	2
PLAIN-584	MED-1777	2
PLAIN-584	MED-1778	2
PLAIN-584	MED-1779	2
PLAIN-584	MED-1780	2
PLAIN-584	MED-1781	2
PLAIN-584	MED-1782	2
PLAIN-584	MED-1783	2
PLAIN-584	MED-1784	2
PLAIN-584	MED-1785	2
PLAIN-584	MED-1786	2
PLAIN-584	MED-1787	2
PLAIN-584	MED-1788	2
PLAIN-584	MED-1880	2
PLAIN-584	MED-1881	2
PLAIN-584	MED-1914	2
PLAIN-584	MED-1915	2
PLAIN-584	MED-1916	2
PLAIN-584	MED-1917	2
PLAIN-584	MED-1918	2
PLAIN-584	MED-1919	2
PLAIN-584	MED-1920	2
PLAIN-584	MED-1921	2
PLAIN-584	MED-1922	2
PLAIN-584	MED-1923	2
PLAIN-584	MED-1924	2
PLAIN-584	MED-4877	2
PLAIN-584	MED-1926	2
PLAIN-584	MED-4878	2
PLAIN-584	MED-1928	2
PLAIN-584	MED-1929	2
PLAIN-584	MED-1930	2
PLAIN-584	MED-1931	2
PLAIN-584	MED-1932	2
PLAIN-584	MED-1933	2
PLAIN-584	MED-1934	2
PLAIN-584	MED-1935	2
PLAIN-584	MED-1936	2
PLAIN-584	MED-1998	1
PLAIN-584	MED-1985	1
PLAIN-584	MED-1986	1
PLAIN-584	MED-1987	1
PLAIN-584	MED-1988	1
PLAIN-584	MED-1999	1
PLAIN-584	MED-1990	1
PLAIN-584	MED-1991	1
PLAIN-584	MED-1992	1
PLAIN-584	MED-1993	1
PLAIN-584	MED-1994	1
PLAIN-584	MED-2221	1
PLAIN-584	MED-1996	1
PLAIN-584	MED-1997	1
PLAIN-584	MED-2008	2
PLAIN-584	MED-2009	2
PLAIN-584	MED-2010	2
PLAIN-584	MED-2011	2
PLAIN-584	MED-2089	2
PLAIN-584	MED-2090	2
PLAIN-584	MED-2091	2
PLAIN-584	MED-2092	2
PLAIN-584	MED-2093	2
PLAIN-584	MED-2094	2
PLAIN-584	MED-2095	2
PLAIN-584	MED-2096	2
PLAIN-584	MED-2097	2
PLAIN-584	MED-2098	2
PLAIN-584	MED-2150	2
PLAIN-584	MED-4646	2
PLAIN-584	MED-2152	2
PLAIN-584	MED-2153	2
PLAIN-584	MED-2185	2
PLAIN-584	MED-2200	2
PLAIN-584	MED-2201	2
PLAIN-584	MED-2188	2
PLAIN-584	MED-2189	2
PLAIN-584	MED-2202	2
PLAIN-584	MED-2191	2
PLAIN-584	MED-2203	2
PLAIN-584	MED-2204	2
PLAIN-584	MED-2194	2
PLAIN-584	MED-2195	2
PLAIN-584	MED-2208	2
PLAIN-584	MED-2207	2
PLAIN-584	MED-2209	2
PLAIN-584	MED-2210	2
PLAIN-584	MED-2222	2
PLAIN-584	MED-2223	2
PLAIN-584	MED-2224	2
PLAIN-584	MED-2225	2
PLAIN-584	MED-2226	2
PLAIN-584	MED-2227	2
PLAIN-584	MED-2228	2
PLAIN-584	MED-2229	2
PLAIN-584	MED-4149	2
PLAIN-584	MED-2231	2
PLAIN-584	MED-2232	2
PLAIN-584	MED-2233	2
PLAIN-584	MED-2234	2
PLAIN-584	MED-2235	2
PLAIN-584	MED-2244	2
PLAIN-584	MED-2245	2
PLAIN-584	MED-2246	2
PLAIN-584	MED-2247	2
PLAIN-584	MED-2248	2
PLAIN-584	MED-2249	2
PLAIN-584	MED-2250	2
PLAIN-584	MED-2251	2
PLAIN-584	MED-2252	2
PLAIN-584	MED-2253	2
PLAIN-584	MED-2254	2
PLAIN-584	MED-2255	2
PLAIN-584	MED-2256	2
PLAIN-584	MED-2257	2
PLAIN-584	MED-2258	2
PLAIN-584	MED-2259	2
PLAIN-584	MED-2260	2
PLAIN-584	MED-2261	2
PLAIN-584	MED-2262	2
PLAIN-584	MED-2263	2
PLAIN-584	MED-2264	2
PLAIN-584	MED-2272	2
PLAIN-584	MED-2273	2
PLAIN-584	MED-2274	2
PLAIN-584	MED-3464	2
PLAIN-584	MED-2276	2
PLAIN-584	MED-3535	2
PLAIN-584	MED-2278	2
PLAIN-584	MED-2324	2
PLAIN-584	MED-2325	2
PLAIN-584	MED-2326	2
PLAIN-584	MED-2327	2
PLAIN-584	MED-2328	2
PLAIN-584	MED-2335	2
PLAIN-584	MED-2330	2
PLAIN-584	MED-2331	2
PLAIN-584	MED-2332	2
PLAIN-584	MED-2333	2
PLAIN-584	MED-2823	2
PLAIN-584	MED-2336	2
PLAIN-584	MED-2405	2
PLAIN-584	MED-2406	2
PLAIN-584	MED-2407	2
PLAIN-584	MED-3028	2
PLAIN-584	MED-2409	2
PLAIN-584	MED-2410	2
PLAIN-584	MED-2411	2
PLAIN-584	MED-2412	2
PLAIN-584	MED-2413	2
PLAIN-584	MED-2445	2
PLAIN-584	MED-2446	2
PLAIN-584	MED-2458	2
PLAIN-584	MED-2448	2
PLAIN-584	MED-2449	2
PLAIN-584	MED-2450	2
PLAIN-584	MED-2451	2
PLAIN-584	MED-2452	2
PLAIN-584	MED-2453	2
PLAIN-584	MED-2472	2
PLAIN-584	MED-2455	2
PLAIN-584	MED-2456	2
PLAIN-584	MED-5072	2
PLAIN-584	MED-2459	2
PLAIN-584	MED-2460	2
PLAIN-584	MED-2461	2
PLAIN-584	MED-4551	2
PLAIN-584	MED-2643	2
PLAIN-584	MED-2464	2
PLAIN-584	MED-2645	2
PLAIN-584	MED-2644	2
PLAIN-584	MED-2646	2
PLAIN-584	MED-2468	2
PLAIN-584	MED-2469	2
PLAIN-584	MED-2649	2
PLAIN-584	MED-2471	2
PLAIN-584	MED-2652	2
PLAIN-584	MED-2474	2
PLAIN-584	MED-2475	2
PLAIN-584	MED-2476	2
PLAIN-584	MED-2655	2
PLAIN-584	MED-2656	2
PLAIN-584	MED-2479	2
PLAIN-584	MED-2657	2
PLAIN-584	MED-2658	2
PLAIN-584	MED-2482	2
PLAIN-584	MED-2659	2
PLAIN-584	MED-2484	2
PLAIN-584	MED-2661	2
PLAIN-584	MED-2662	2
PLAIN-584	MED-3687	2
PLAIN-584	MED-2571	2
PLAIN-584	MED-2572	2
PLAIN-584	MED-2575	2
PLAIN-584	MED-2577	2
PLAIN-584	MED-2578	2
PLAIN-584	MED-2579	2
PLAIN-584	MED-2580	2
PLAIN-584	MED-2581	2
PLAIN-584	MED-2583	2
PLAIN-584	MED-2584	2
PLAIN-584	MED-2582	2
PLAIN-584	MED-2812	2
PLAIN-584	MED-2820	2
PLAIN-584	MED-2667	2
PLAIN-584	MED-2694	2
PLAIN-584	MED-2704	2
PLAIN-584	MED-2831	2
PLAIN-584	MED-4384	2
PLAIN-584	MED-2898	2
PLAIN-584	MED-4523	2
PLAIN-584	MED-2967	2
PLAIN-584	MED-2951	2
PLAIN-584	MED-2969	2
PLAIN-584	MED-2971	2
PLAIN-584	MED-3156	2
PLAIN-584	MED-3157	2
PLAIN-584	MED-3158	2
PLAIN-584	MED-3450	2
PLAIN-584	MED-3451	2
PLAIN-584	MED-3161	2
PLAIN-584	MED-3454	2
PLAIN-584	MED-3163	2
PLAIN-584	MED-3164	2
PLAIN-584	MED-3165	2
PLAIN-584	MED-3166	2
PLAIN-584	MED-3466	2
PLAIN-584	MED-3168	2
PLAIN-584	MED-3422	2
PLAIN-584	MED-3427	2
PLAIN-584	MED-3429	2
PLAIN-584	MED-3391	2
PLAIN-584	MED-3432	2
PLAIN-584	MED-3433	2
PLAIN-584	MED-3394	2
PLAIN-584	MED-3395	2
PLAIN-584	MED-3396	2
PLAIN-584	MED-3397	2
PLAIN-584	MED-3398	2
PLAIN-584	MED-3399	2
PLAIN-584	MED-3423	2
PLAIN-584	MED-3424	2
PLAIN-584	MED-3425	2
PLAIN-584	MED-3426	2
PLAIN-584	MED-3428	2
PLAIN-584	MED-3407	2
PLAIN-584	MED-3430	2
PLAIN-584	MED-3434	2
PLAIN-584	MED-3435	2
PLAIN-584	MED-3436	2
PLAIN-584	MED-3437	2
PLAIN-584	MED-3438	2
PLAIN-584	MED-3417	2
PLAIN-584	MED-3439	2
PLAIN-584	MED-3440	2
PLAIN-584	MED-3420	2
PLAIN-584	MED-3421	2
PLAIN-584	MED-3449	2
PLAIN-584	MED-3452	2
PLAIN-584	MED-3453	2
PLAIN-584	MED-3455	2
PLAIN-584	MED-3456	2
PLAIN-584	MED-3457	2
PLAIN-584	MED-3458	2
PLAIN-584	MED-3536	2
PLAIN-584	MED-3537	2
PLAIN-584	MED-3538	2
PLAIN-584	MED-3539	2
PLAIN-584	MED-3556	2
PLAIN-584	MED-3557	2
PLAIN-584	MED-3558	2
PLAIN-584	MED-3559	2
PLAIN-584	MED-3560	2
PLAIN-584	MED-3561	2
PLAIN-584	MED-3562	2
PLAIN-584	MED-3563	2
PLAIN-584	MED-3585	2
PLAIN-584	MED-3586	2
PLAIN-584	MED-3587	2
PLAIN-584	MED-3588	2
PLAIN-584	MED-3589	2
PLAIN-584	MED-3590	2
PLAIN-584	MED-3591	2
PLAIN-584	MED-3592	2
PLAIN-584	MED-3593	2
PLAIN-584	MED-4954	2
PLAIN-584	MED-3595	2
PLAIN-584	MED-3596	2
PLAIN-584	MED-3619	2
PLAIN-584	MED-3601	2
PLAIN-584	MED-3602	2
PLAIN-584	MED-3603	2
PLAIN-584	MED-3604	2
PLAIN-584	MED-3615	2
PLAIN-584	MED-3606	2
PLAIN-584	MED-3607	2
PLAIN-584	MED-3608	2
PLAIN-584	MED-3609	2
PLAIN-584	MED-3610	2
PLAIN-584	MED-3617	2
PLAIN-584	MED-3618	2
PLAIN-584	MED-3620	2
PLAIN-584	MED-3621	2
PLAIN-584	MED-3622	2
PLAIN-584	MED-3714	2
PLAIN-584	MED-3715	2
PLAIN-584	MED-3716	2
PLAIN-584	MED-3717	2
PLAIN-584	MED-3718	2
PLAIN-584	MED-3719	2
PLAIN-584	MED-3720	2
PLAIN-584	MED-3721	2
PLAIN-584	MED-3722	2
PLAIN-584	MED-3723	2
PLAIN-584	MED-3724	2
PLAIN-584	MED-3744	2
PLAIN-584	MED-3726	2
PLAIN-584	MED-4481	2
PLAIN-584	MED-3728	2
PLAIN-584	MED-3730	2
PLAIN-584	MED-3731	2
PLAIN-584	MED-3732	2
PLAIN-584	MED-3733	2
PLAIN-584	MED-3734	2
PLAIN-584	MED-3745	2
PLAIN-584	MED-3742	2
PLAIN-584	MED-3738	2
PLAIN-584	MED-3747	2
PLAIN-584	MED-3743	2
PLAIN-584	MED-3748	2
PLAIN-584	MED-3746	2
PLAIN-584	MED-3811	2
PLAIN-584	MED-3812	2
PLAIN-584	MED-3813	2
PLAIN-584	MED-4389	2
PLAIN-584	MED-3866	2
PLAIN-584	MED-3867	2
PLAIN-584	MED-3868	2
PLAIN-584	MED-3869	2
PLAIN-584	MED-3918	2
PLAIN-584	MED-3919	2
PLAIN-584	MED-3920	2
PLAIN-584	MED-3921	2
PLAIN-584	MED-3922	2
PLAIN-584	MED-3923	2
PLAIN-584	MED-3924	2
PLAIN-584	MED-3925	2
PLAIN-584	MED-3926	2
PLAIN-584	MED-3927	2
PLAIN-584	MED-3928	2
PLAIN-584	MED-3929	2
PLAIN-584	MED-3930	2
PLAIN-584	MED-3931	2
PLAIN-584	MED-3932	2
PLAIN-584	MED-3933	2
PLAIN-584	MED-3941	2
PLAIN-584	MED-3942	2
PLAIN-584	MED-3943	2
PLAIN-584	MED-3944	2
PLAIN-584	MED-3945	2
PLAIN-584	MED-3946	2
PLAIN-584	MED-3947	2
PLAIN-584	MED-4407	2
PLAIN-584	MED-3949	2
PLAIN-584	MED-3950	2
PLAIN-584	MED-3951	2
PLAIN-584	MED-3952	2
PLAIN-584	MED-3953	2
PLAIN-584	MED-4084	2
PLAIN-584	MED-4085	2
PLAIN-584	MED-4850	2
PLAIN-584	MED-4087	2
PLAIN-584	MED-4088	2
PLAIN-584	MED-4091	2
PLAIN-584	MED-4089	2
PLAIN-584	MED-5071	2
PLAIN-584	MED-4092	2
PLAIN-584	MED-4093	2
PLAIN-584	MED-4121	2
PLAIN-584	MED-4124	2
PLAIN-584	MED-4127	2
PLAIN-584	MED-4125	2
PLAIN-584	MED-4126	2
PLAIN-584	MED-4165	2
PLAIN-584	MED-4194	2
PLAIN-584	MED-4195	2
PLAIN-584	MED-4196	2
PLAIN-584	MED-4197	2
PLAIN-584	MED-4846	2
PLAIN-584	MED-4295	2
PLAIN-584	MED-4302	2
PLAIN-584	MED-4332	2
PLAIN-584	MED-4349	2
PLAIN-584	MED-4345	2
PLAIN-584	MED-4346	2
PLAIN-584	MED-4408	2
PLAIN-584	MED-4411	2
PLAIN-584	MED-4410	2
PLAIN-584	MED-4412	2
PLAIN-584	MED-4413	2
PLAIN-584	MED-4415	2
PLAIN-584	MED-4416	2
PLAIN-584	MED-4417	2
PLAIN-584	MED-4418	2
PLAIN-584	MED-4466	2
PLAIN-584	MED-4470	2
PLAIN-584	MED-4497	2
PLAIN-584	MED-4498	2
PLAIN-584	MED-4499	2
PLAIN-584	MED-4501	2
PLAIN-584	MED-4516	2
PLAIN-584	MED-4517	2
PLAIN-584	MED-4518	2
PLAIN-584	MED-4522	2
PLAIN-584	MED-4520	2
PLAIN-584	MED-4524	2
PLAIN-584	MED-4525	2
PLAIN-584	MED-4526	2
PLAIN-584	MED-4527	2
PLAIN-584	MED-4533	2
PLAIN-584	MED-4529	2
PLAIN-584	MED-4535	2
PLAIN-584	MED-4532	2
PLAIN-584	MED-4534	2
PLAIN-584	MED-4536	2
PLAIN-584	MED-4545	2
PLAIN-584	MED-4585	2
PLAIN-584	MED-4590	2
PLAIN-584	MED-4587	2
PLAIN-584	MED-4588	2
PLAIN-584	MED-4589	2
PLAIN-584	MED-4686	2
PLAIN-584	MED-4687	2
PLAIN-584	MED-4689	2
PLAIN-584	MED-4697	2
PLAIN-584	MED-4698	2
PLAIN-584	MED-4699	2
PLAIN-584	MED-4700	2
PLAIN-584	MED-4715	2
PLAIN-584	MED-4716	2
PLAIN-584	MED-4858	2
PLAIN-584	MED-4859	2
PLAIN-584	MED-4862	2
PLAIN-584	MED-4864	2
PLAIN-584	MED-4906	2
PLAIN-584	MED-4905	2
PLAIN-584	MED-4907	2
PLAIN-584	MED-4925	2
PLAIN-584	MED-4924	2
PLAIN-584	MED-4981	2
PLAIN-584	MED-5019	2
PLAIN-584	MED-5020	2
PLAIN-584	MED-5052	2
PLAIN-584	MED-5056	2
PLAIN-584	MED-5069	2
PLAIN-584	MED-5070	2
PLAIN-584	MED-5079	2
PLAIN-584	MED-5080	2
PLAIN-584	MED-5081	2
PLAIN-584	MED-5083	2
PLAIN-584	MED-5084	2
PLAIN-584	MED-5108	2
PLAIN-584	MED-5109	2
PLAIN-584	MED-5136	2
PLAIN-584	MED-5156	2
PLAIN-584	MED-5159	2
PLAIN-584	MED-5160	2
PLAIN-584	MED-5161	2
PLAIN-584	MED-5162	2
PLAIN-584	MED-5163	2
PLAIN-585	MED-4908	2
PLAIN-585	MED-4909	2
PLAIN-586	MED-2089	2
PLAIN-586	MED-2090	2
PLAIN-586	MED-2091	2
PLAIN-586	MED-2092	2
PLAIN-586	MED-2093	2
PLAIN-586	MED-2094	2
PLAIN-586	MED-2095	2
PLAIN-586	MED-2096	2
PLAIN-586	MED-2097	2
PLAIN-587	MED-2706	2
PLAIN-587	MED-2708	2
PLAIN-587	MED-2707	2
PLAIN-587	MED-2711	2
PLAIN-587	MED-2712	2
PLAIN-587	MED-2713	2
PLAIN-587	MED-2709	2
PLAIN-587	MED-2710	2
PLAIN-587	MED-3660	2
PLAIN-587	MED-3668	2
PLAIN-587	MED-3665	2
PLAIN-587	MED-3666	2
PLAIN-587	MED-3670	2
PLAIN-587	MED-3671	2
PLAIN-587	MED-3676	2
PLAIN-587	MED-735	2
PLAIN-587	MED-5322	1
PLAIN-587	MED-5323	1
PLAIN-587	MED-5324	1
PLAIN-587	MED-5325	1
PLAIN-587	MED-5326	1
PLAIN-587	MED-5327	1
PLAIN-587	MED-5328	1
PLAIN-587	MED-5329	1
PLAIN-587	MED-5330	1
PLAIN-587	MED-5331	1
PLAIN-587	MED-5332	1
PLAIN-587	MED-5333	1
PLAIN-587	MED-5334	1
PLAIN-587	MED-5335	1
PLAIN-587	MED-5363	1
PLAIN-587	MED-5337	1
PLAIN-587	MED-5338	1
PLAIN-587	MED-5339	1
PLAIN-587	MED-5340	1
PLAIN-587	MED-5341	1
PLAIN-587	MED-5342	1
PLAIN-587	MED-1195	2
PLAIN-587	MED-1196	2
PLAIN-587	MED-5360	2
PLAIN-587	MED-1198	2
PLAIN-587	MED-1199	2
PLAIN-587	MED-1200	2
PLAIN-587	MED-1201	2
PLAIN-587	MED-1202	2
PLAIN-587	MED-1203	2
PLAIN-587	MED-1441	2
PLAIN-587	MED-1442	2
PLAIN-587	MED-1443	2
PLAIN-587	MED-1444	2
PLAIN-587	MED-2714	2
PLAIN-587	MED-3667	2
PLAIN-587	MED-3669	2
PLAIN-587	MED-3672	2
PLAIN-587	MED-3673	2
PLAIN-587	MED-3674	2
PLAIN-587	MED-3675	2
PLAIN-587	MED-3677	2
PLAIN-587	MED-3678	2
PLAIN-587	MED-4084	2
PLAIN-587	MED-4085	2
PLAIN-587	MED-4850	2
PLAIN-587	MED-4087	2
PLAIN-587	MED-4088	2
PLAIN-587	MED-4144	2
PLAIN-587	MED-4145	2
PLAIN-587	MED-4146	2
PLAIN-587	MED-4147	2
PLAIN-587	MED-4148	2
PLAIN-587	MED-4192	2
PLAIN-587	MED-4193	2
PLAIN-587	MED-4305	2
PLAIN-587	MED-4306	2
PLAIN-587	MED-4590	2
PLAIN-587	MED-4580	2
PLAIN-587	MED-4628	2
PLAIN-587	MED-4629	2
PLAIN-587	MED-4630	2
PLAIN-587	MED-4631	2
PLAIN-587	MED-4632	2
PLAIN-587	MED-4633	2
PLAIN-587	MED-4634	2
PLAIN-587	MED-4719	2
PLAIN-588	MED-5322	1
PLAIN-588	MED-5323	1
PLAIN-588	MED-5324	1
PLAIN-588	MED-5325	1
PLAIN-588	MED-5326	1
PLAIN-588	MED-5327	1
PLAIN-588	MED-5328	1
PLAIN-588	MED-5329	1
PLAIN-588	MED-5330	1
PLAIN-588	MED-5331	1
PLAIN-588	MED-5332	1
PLAIN-588	MED-5333	1
PLAIN-588	MED-5334	1
PLAIN-588	MED-5335	1
PLAIN-588	MED-5363	1
PLAIN-588	MED-5337	1
PLAIN-588	MED-5338	1
PLAIN-588	MED-5339	1
PLAIN-588	MED-5340	1
PLAIN-588	MED-5341	1
PLAIN-588	MED-5342	1
PLAIN-588	MED-4555	2
PLAIN-589	MED-398	1
PLAIN-589	MED-3200	1
PLAIN-589	MED-3201	1
PLAIN-589	MED-3202	1
PLAIN-589	MED-3203	1
PLAIN-589	MED-3209	1
PLAIN-589	MED-3254	2
PLAIN-589	MED-3253	2
PLAIN-589	MED-5322	1
PLAIN-589	MED-5323	1
PLAIN-589	MED-5324	1
PLAIN-589	MED-5325	1
PLAIN-589	MED-5326	1
PLAIN-589	MED-5327	1
PLAIN-589	MED-5328	1
PLAIN-589	MED-5329	1
